Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
24/12/2025;11:33:51;Voiture;Garcia Lorca;361;400;Open;43.59098509;3.8907158
24/12/2025;11:33:51;Voiture;Mosson;239;328;Open;43.61623716;3.81966554
24/12/2025;11:33:51;Voiture;Sabines;124;285;Open;43.58383263;3.8602246
24/12/2025;11:33:51;Voiture;Sablassou;227;379;Open;43.63419194;3.92229536
24/12/2025;11:33:51;Voiture;Saint Jean Le Sec;214;285;Open;43.57082225;3.8379312
24/12/2025;11:33:51;Voiture;Euromedecine;166;239;Open;43.63895359;3.82772365
24/12/2025;11:33:51;Voiture;Occitanie;457;615;Open;43.63456232;3.84859796
24/12/2025;11:33:51;Voiture;Vicarello;10;64;Open;43.63286;3.898411
24/12/2025;11:33:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;11:33:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;11:33:51;Voiture;Charles de Gaulle;152;260;Open;43.6285421;3.8977621
24/12/2025;11:33:51;Voiture;Polygone;807;1911;Open;43.607697;3.88515
24/12/2025;11:33:51;Voiture;Arc de Triomphe;60;440;Open;43.61100267;3.8732007
24/12/2025;11:33:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;11:43:51;Voiture;Antigone;161;239;Open;43.60871606;3.88881893
24/12/2025;11:43:51;Voiture;Comedie;323;664;Open;43.60856092;3.87976196
24/12/2025;11:43:51;Voiture;Corum;274;480;Open;43.61388821;3.88225773
24/12/2025;11:43:51;Voiture;Europa;385;591;Open;43.60784971;3.89253074
24/12/2025;11:43:51;Voiture;Foch;346;620;Open;43.61074912;3.87657084
24/12/2025;11:43:51;Voiture;Gambetta;185;452;Open;43.60695138;3.87137436
24/12/2025;11:43:51;Voiture;Gare;455;656;Open;43.604024;3.87891
24/12/2025;11:43:51;Voiture;Triangle;221;434;Open;43.60923384;3.88184418
24/12/2025;11:43:51;Voiture;Pitot;291;590;Open;43.61224494;3.87019117
24/12/2025;11:43:51;Voiture;Circe;986;1200;Open;43.60495377;3.9178495
24/12/2025;11:43:51;Voiture;Garcia Lorca;361;400;Open;43.59098509;3.8907158
24/12/2025;11:43:51;Voiture;Mosson;231;328;Open;43.61623716;3.81966554
24/12/2025;11:43:51;Voiture;Sabines;122;285;Open;43.58383263;3.8602246
24/12/2025;11:43:51;Voiture;Sablassou;228;379;Open;43.63419194;3.92229536
24/12/2025;11:43:51;Voiture;Saint Jean Le Sec;212;285;Open;43.57082225;3.8379312
24/12/2025;11:43:51;Voiture;Euromedecine;167;239;Open;43.63895359;3.82772365
24/12/2025;11:43:51;Voiture;Occitanie;451;615;Open;43.63456232;3.84859796
24/12/2025;11:43:51;Voiture;Vicarello;9;64;Open;43.63286;3.898411
24/12/2025;11:43:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;11:43:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;11:43:51;Voiture;Charles de Gaulle;155;260;Open;43.6285421;3.8977621
24/12/2025;11:43:51;Voiture;Polygone;787;1911;Open;43.607697;3.88515
24/12/2025;11:43:51;Voiture;Arc de Triomphe;60;440;Open;43.61100267;3.8732007
24/12/2025;11:43:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;11:53:51;Voiture;Antigone;160;239;Open;43.60871606;3.88881893
24/12/2025;11:53:51;Voiture;Comedie;316;664;Open;43.60856092;3.87976196
24/12/2025;11:53:51;Voiture;Corum;271;480;Open;43.61388821;3.88225773
24/12/2025;11:53:51;Voiture;Europa;385;591;Open;43.60784971;3.89253074
24/12/2025;11:53:51;Voiture;Foch;347;620;Open;43.61074912;3.87657084
24/12/2025;11:53:51;Voiture;Gambetta;187;452;Open;43.60695138;3.87137436
24/12/2025;11:53:51;Voiture;Gare;455;656;Open;43.604024;3.87891
24/12/2025;11:53:51;Voiture;Triangle;223;434;Open;43.60923384;3.88184418
24/12/2025;11:53:51;Voiture;Pitot;294;590;Open;43.61224494;3.87019117
24/12/2025;11:53:51;Voiture;Circe;981;1200;Open;43.60495377;3.9178495
24/12/2025;11:53:51;Voiture;Garcia Lorca;361;400;Open;43.59098509;3.8907158
24/12/2025;11:53:51;Voiture;Mosson;229;328;Open;43.61623716;3.81966554
24/12/2025;11:53:51;Voiture;Sabines;119;285;Open;43.58383263;3.8602246
24/12/2025;11:53:51;Voiture;Sablassou;228;379;Open;43.63419194;3.92229536
24/12/2025;11:53:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;11:53:51;Voiture;Euromedecine;168;239;Open;43.63895359;3.82772365
24/12/2025;11:53:51;Voiture;Occitanie;447;615;Open;43.63456232;3.84859796
24/12/2025;11:53:51;Voiture;Vicarello;12;64;Open;43.63286;3.898411
24/12/2025;11:53:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;11:53:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;11:53:51;Voiture;Charles de Gaulle;155;260;Open;43.6285421;3.8977621
24/12/2025;11:53:51;Voiture;Polygone;782;1911;Open;43.607697;3.88515
24/12/2025;11:53:51;Voiture;Arc de Triomphe;58;440;Open;43.61100267;3.8732007
24/12/2025;11:53:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:03:51;Voiture;Antigone;160;239;Open;43.60871606;3.88881893
24/12/2025;12:03:51;Voiture;Comedie;299;664;Open;43.60856092;3.87976196
24/12/2025;12:03:51;Voiture;Corum;273;480;Open;43.61388821;3.88225773
24/12/2025;12:03:51;Voiture;Europa;388;591;Open;43.60784971;3.89253074
24/12/2025;12:03:51;Voiture;Foch;340;620;Open;43.61074912;3.87657084
24/12/2025;12:03:51;Voiture;Gambetta;177;452;Open;43.60695138;3.87137436
24/12/2025;12:03:51;Voiture;Gare;453;656;Open;43.604024;3.87891
24/12/2025;12:03:51;Voiture;Triangle;219;434;Open;43.60923384;3.88184418
24/12/2025;12:03:51;Voiture;Pitot;290;590;Open;43.61224494;3.87019117
24/12/2025;12:03:51;Voiture;Circe;969;1200;Open;43.60495377;3.9178495
24/12/2025;12:03:51;Voiture;Garcia Lorca;359;400;Open;43.59098509;3.8907158
24/12/2025;12:03:51;Voiture;Mosson;241;328;Open;43.61623716;3.81966554
24/12/2025;12:03:51;Voiture;Sabines;118;285;Open;43.58383263;3.8602246
24/12/2025;12:03:51;Voiture;Sablassou;229;379;Open;43.63419194;3.92229536
24/12/2025;12:03:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;12:03:51;Voiture;Euromedecine;166;239;Open;43.63895359;3.82772365
24/12/2025;12:03:51;Voiture;Occitanie;449;615;Open;43.63456232;3.84859796
24/12/2025;12:03:51;Voiture;Vicarello;14;64;Open;43.63286;3.898411
24/12/2025;12:03:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:03:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:03:51;Voiture;Charles de Gaulle;149;260;Open;43.6285421;3.8977621
24/12/2025;12:03:51;Voiture;Polygone;757;1911;Open;43.607697;3.88515
24/12/2025;12:03:51;Voiture;Arc de Triomphe;56;440;Open;43.61100267;3.8732007
24/12/2025;12:03:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:13:51;Voiture;Antigone;161;239;Open;43.60871606;3.88881893
24/12/2025;12:13:51;Voiture;Comedie;291;664;Open;43.60856092;3.87976196
24/12/2025;12:13:51;Voiture;Corum;268;480;Open;43.61388821;3.88225773
24/12/2025;12:13:51;Voiture;Europa;391;591;Open;43.60784971;3.89253074
24/12/2025;12:13:51;Voiture;Foch;344;620;Open;43.61074912;3.87657084
24/12/2025;12:13:51;Voiture;Gambetta;181;452;Open;43.60695138;3.87137436
24/12/2025;12:13:51;Voiture;Gare;444;656;Open;43.604024;3.87891
24/12/2025;12:13:51;Voiture;Triangle;222;434;Open;43.60923384;3.88184418
24/12/2025;12:13:51;Voiture;Pitot;290;590;Open;43.61224494;3.87019117
24/12/2025;12:13:51;Voiture;Circe;963;1200;Open;43.60495377;3.9178495
24/12/2025;12:13:51;Voiture;Garcia Lorca;360;400;Open;43.59098509;3.8907158
24/12/2025;12:13:51;Voiture;Mosson;242;328;Open;43.61623716;3.81966554
24/12/2025;12:13:51;Voiture;Sabines;121;285;Open;43.58383263;3.8602246
24/12/2025;12:13:51;Voiture;Sablassou;230;379;Open;43.63419194;3.92229536
24/12/2025;12:13:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;12:13:51;Voiture;Euromedecine;166;239;Open;43.63895359;3.82772365
24/12/2025;12:13:51;Voiture;Occitanie;449;615;Open;43.63456232;3.84859796
24/12/2025;12:13:51;Voiture;Vicarello;11;64;Open;43.63286;3.898411
24/12/2025;12:13:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:13:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:13:51;Voiture;Charles de Gaulle;153;260;Open;43.6285421;3.8977621
24/12/2025;12:13:51;Voiture;Polygone;751;1911;Open;43.607697;3.88515
24/12/2025;12:13:51;Voiture;Arc de Triomphe;59;440;Open;43.61100267;3.8732007
24/12/2025;12:13:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:23:51;Voiture;Antigone;160;239;Open;43.60871606;3.88881893
24/12/2025;12:23:51;Voiture;Comedie;289;664;Open;43.60856092;3.87976196
24/12/2025;12:23:51;Voiture;Corum;262;480;Open;43.61388821;3.88225773
24/12/2025;12:23:51;Voiture;Europa;396;591;Open;43.60784971;3.89253074
24/12/2025;12:23:51;Voiture;Foch;343;620;Open;43.61074912;3.87657084
24/12/2025;12:23:51;Voiture;Gambetta;181;452;Open;43.60695138;3.87137436
24/12/2025;12:23:51;Voiture;Gare;438;656;Open;43.604024;3.87891
24/12/2025;12:23:51;Voiture;Triangle;221;434;Open;43.60923384;3.88184418
24/12/2025;12:23:51;Voiture;Pitot;296;590;Open;43.61224494;3.87019117
24/12/2025;12:23:51;Voiture;Circe;965;1200;Open;43.60495377;3.9178495
24/12/2025;12:23:51;Voiture;Garcia Lorca;360;400;Open;43.59098509;3.8907158
24/12/2025;12:23:51;Voiture;Mosson;242;328;Open;43.61623716;3.81966554
24/12/2025;12:23:51;Voiture;Sabines;120;285;Open;43.58383263;3.8602246
24/12/2025;12:23:51;Voiture;Sablassou;232;379;Open;43.63419194;3.92229536
24/12/2025;12:23:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;12:23:51;Voiture;Euromedecine;166;239;Open;43.63895359;3.82772365
24/12/2025;12:23:51;Voiture;Occitanie;452;615;Open;43.63456232;3.84859796
24/12/2025;12:23:51;Voiture;Vicarello;15;64;Open;43.63286;3.898411
24/12/2025;12:23:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:23:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:23:51;Voiture;Charles de Gaulle;155;260;Open;43.6285421;3.8977621
24/12/2025;12:23:51;Voiture;Polygone;732;1911;Open;43.607697;3.88515
24/12/2025;12:23:51;Voiture;Arc de Triomphe;52;440;Open;43.61100267;3.8732007
24/12/2025;12:23:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:33:51;Voiture;Antigone;161;239;Open;43.60871606;3.88881893
24/12/2025;12:33:51;Voiture;Comedie;278;664;Open;43.60856092;3.87976196
24/12/2025;12:33:51;Voiture;Corum;262;480;Open;43.61388821;3.88225773
24/12/2025;12:33:51;Voiture;Europa;396;591;Open;43.60784971;3.89253074
24/12/2025;12:33:51;Voiture;Foch;339;620;Open;43.61074912;3.87657084
24/12/2025;12:33:51;Voiture;Gambetta;181;452;Open;43.60695138;3.87137436
24/12/2025;12:33:51;Voiture;Gare;442;656;Open;43.604024;3.87891
24/12/2025;12:33:51;Voiture;Triangle;220;434;Open;43.60923384;3.88184418
24/12/2025;12:33:51;Voiture;Pitot;299;590;Open;43.61224494;3.87019117
24/12/2025;12:33:51;Voiture;Circe;970;1200;Open;43.60495377;3.9178495
24/12/2025;12:33:51;Voiture;Garcia Lorca;361;400;Open;43.59098509;3.8907158
24/12/2025;12:33:51;Voiture;Mosson;240;328;Open;43.61623716;3.81966554
24/12/2025;12:33:51;Voiture;Sabines;123;285;Open;43.58383263;3.8602246
24/12/2025;12:33:51;Voiture;Sablassou;236;379;Open;43.63419194;3.92229536
24/12/2025;12:33:51;Voiture;Saint Jean Le Sec;210;285;Open;43.57082225;3.8379312
24/12/2025;12:33:51;Voiture;Euromedecine;165;239;Open;43.63895359;3.82772365
24/12/2025;12:33:51;Voiture;Occitanie;452;615;Open;43.63456232;3.84859796
24/12/2025;12:33:51;Voiture;Vicarello;20;64;Open;43.63286;3.898411
24/12/2025;12:33:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:33:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:33:51;Voiture;Charles de Gaulle;157;260;Open;43.6285421;3.8977621
24/12/2025;12:33:51;Voiture;Polygone;723;1911;Open;43.607697;3.88515
24/12/2025;12:33:51;Voiture;Arc de Triomphe;52;440;Open;43.61100267;3.8732007
24/12/2025;12:33:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:43:51;Voiture;Antigone;161;239;Open;43.60871606;3.88881893
24/12/2025;12:43:51;Voiture;Comedie;277;664;Open;43.60856092;3.87976196
24/12/2025;12:43:51;Voiture;Corum;257;480;Open;43.61388821;3.88225773
24/12/2025;12:43:51;Voiture;Europa;402;591;Open;43.60784971;3.89253074
24/12/2025;12:43:51;Voiture;Foch;337;620;Open;43.61074912;3.87657084
24/12/2025;12:43:51;Voiture;Gambetta;179;452;Open;43.60695138;3.87137436
24/12/2025;12:43:51;Voiture;Gare;444;656;Open;43.604024;3.87891
24/12/2025;12:43:51;Voiture;Triangle;225;434;Open;43.60923384;3.88184418
24/12/2025;12:43:51;Voiture;Pitot;302;590;Open;43.61224494;3.87019117
24/12/2025;12:43:51;Voiture;Circe;975;1200;Open;43.60495377;3.9178495
24/12/2025;12:43:51;Voiture;Garcia Lorca;362;400;Open;43.59098509;3.8907158
24/12/2025;12:43:51;Voiture;Mosson;239;328;Open;43.61623716;3.81966554
24/12/2025;12:43:51;Voiture;Sabines;124;285;Open;43.58383263;3.8602246
24/12/2025;12:43:51;Voiture;Sablassou;238;379;Open;43.63419194;3.92229536
24/12/2025;12:43:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;12:43:51;Voiture;Euromedecine;165;239;Open;43.63895359;3.82772365
24/12/2025;12:43:51;Voiture;Occitanie;454;615;Open;43.63456232;3.84859796
24/12/2025;12:43:51;Voiture;Vicarello;24;64;Open;43.63286;3.898411
24/12/2025;12:43:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:43:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:43:51;Voiture;Charles de Gaulle;157;260;Open;43.6285421;3.8977621
24/12/2025;12:43:51;Voiture;Polygone;731;1911;Open;43.607697;3.88515
24/12/2025;12:43:51;Voiture;Arc de Triomphe;45;440;Open;43.61100267;3.8732007
24/12/2025;12:43:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;12:53:51;Voiture;Antigone;156;239;Open;43.60871606;3.88881893
24/12/2025;12:53:51;Voiture;Comedie;288;664;Open;43.60856092;3.87976196
24/12/2025;12:53:51;Voiture;Corum;253;480;Open;43.61388821;3.88225773
24/12/2025;12:53:51;Voiture;Europa;407;591;Open;43.60784971;3.89253074
24/12/2025;12:53:51;Voiture;Foch;334;620;Open;43.61074912;3.87657084
24/12/2025;12:53:51;Voiture;Gambetta;178;452;Open;43.60695138;3.87137436
24/12/2025;12:53:51;Voiture;Gare;440;656;Open;43.604024;3.87891
24/12/2025;12:53:51;Voiture;Triangle;227;434;Open;43.60923384;3.88184418
24/12/2025;12:53:51;Voiture;Pitot;314;590;Open;43.61224494;3.87019117
24/12/2025;12:53:51;Voiture;Circe;980;1200;Open;43.60495377;3.9178495
24/12/2025;12:53:51;Voiture;Garcia Lorca;363;400;Open;43.59098509;3.8907158
24/12/2025;12:53:51;Voiture;Mosson;241;328;Open;43.61623716;3.81966554
24/12/2025;12:53:51;Voiture;Sabines;130;285;Open;43.58383263;3.8602246
24/12/2025;12:53:51;Voiture;Sablassou;238;379;Open;43.63419194;3.92229536
24/12/2025;12:53:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;12:53:51;Voiture;Euromedecine;167;239;Open;43.63895359;3.82772365
24/12/2025;12:53:51;Voiture;Occitanie;456;615;Open;43.63456232;3.84859796
24/12/2025;12:53:51;Voiture;Vicarello;29;64;Open;43.63286;3.898411
24/12/2025;12:53:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;12:53:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;12:53:51;Voiture;Charles de Gaulle;156;260;Open;43.6285421;3.8977621
24/12/2025;12:53:51;Voiture;Polygone;723;1911;Open;43.607697;3.88515
24/12/2025;12:53:51;Voiture;Arc de Triomphe;42;440;Open;43.61100267;3.8732007
24/12/2025;12:53:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;13:03:51;Voiture;Antigone;158;239;Open;43.60871606;3.88881893
24/12/2025;13:03:51;Voiture;Comedie;283;664;Open;43.60856092;3.87976196
24/12/2025;13:03:51;Voiture;Corum;260;480;Open;43.61388821;3.88225773
24/12/2025;13:03:51;Voiture;Europa;406;591;Open;43.60784971;3.89253074
24/12/2025;13:03:51;Voiture;Foch;336;620;Open;43.61074912;3.87657084
24/12/2025;13:03:51;Voiture;Gambetta;179;452;Open;43.60695138;3.87137436
24/12/2025;13:03:51;Voiture;Gare;422;656;Open;43.604024;3.87891
24/12/2025;13:03:51;Voiture;Triangle;226;434;Open;43.60923384;3.88184418
24/12/2025;13:03:51;Voiture;Pitot;317;590;Open;43.61224494;3.87019117
24/12/2025;13:03:51;Voiture;Circe;984;1200;Open;43.60495377;3.9178495
24/12/2025;13:03:51;Voiture;Garcia Lorca;363;400;Open;43.59098509;3.8907158
24/12/2025;13:03:51;Voiture;Mosson;243;328;Open;43.61623716;3.81966554
24/12/2025;13:03:51;Voiture;Sabines;132;285;Open;43.58383263;3.8602246
24/12/2025;13:03:51;Voiture;Sablassou;236;379;Open;43.63419194;3.92229536
24/12/2025;13:03:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;13:03:51;Voiture;Euromedecine;168;239;Open;43.63895359;3.82772365
24/12/2025;13:03:51;Voiture;Occitanie;458;615;Open;43.63456232;3.84859796
24/12/2025;13:03:51;Voiture;Vicarello;29;64;Open;43.63286;3.898411
24/12/2025;13:03:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;13:03:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;13:03:51;Voiture;Charles de Gaulle;157;260;Open;43.6285421;3.8977621
24/12/2025;13:03:51;Voiture;Polygone;708;1911;Open;43.607697;3.88515
24/12/2025;13:03:51;Voiture;Arc de Triomphe;47;440;Open;43.61100267;3.8732007
24/12/2025;13:03:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;13:13:51;Voiture;Antigone;157;239;Open;43.60871606;3.88881893
24/12/2025;13:13:51;Voiture;Comedie;287;664;Open;43.60856092;3.87976196
24/12/2025;13:13:51;Voiture;Corum;257;480;Open;43.61388821;3.88225773
24/12/2025;13:13:51;Voiture;Europa;408;591;Open;43.60784971;3.89253074
24/12/2025;13:13:51;Voiture;Foch;335;620;Open;43.61074912;3.87657084
24/12/2025;13:13:51;Voiture;Gambetta;179;452;Open;43.60695138;3.87137436
24/12/2025;13:13:51;Voiture;Gare;423;656;Open;43.604024;3.87891
24/12/2025;13:13:51;Voiture;Triangle;233;434;Open;43.60923384;3.88184418
24/12/2025;13:13:51;Voiture;Pitot;311;590;Open;43.61224494;3.87019117
24/12/2025;13:13:51;Voiture;Circe;978;1200;Open;43.60495377;3.9178495
24/12/2025;13:13:51;Voiture;Garcia Lorca;364;400;Open;43.59098509;3.8907158
24/12/2025;13:13:51;Voiture;Mosson;247;328;Open;43.61623716;3.81966554
24/12/2025;13:13:51;Voiture;Sabines;132;285;Open;43.58383263;3.8602246
24/12/2025;13:13:51;Voiture;Sablassou;239;379;Open;43.63419194;3.92229536
24/12/2025;13:13:51;Voiture;Saint Jean Le Sec;211;285;Open;43.57082225;3.8379312
24/12/2025;13:13:51;Voiture;Euromedecine;167;239;Open;43.63895359;3.82772365
24/12/2025;13:13:51;Voiture;Occitanie;455;615;Open;43.63456232;3.84859796
24/12/2025;13:13:51;Voiture;Vicarello;32;64;Open;43.63286;3.898411
24/12/2025;13:13:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;13:13:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;13:13:51;Voiture;Charles de Gaulle;157;260;Open;43.6285421;3.8977621
24/12/2025;13:13:51;Voiture;Polygone;730;1911;Open;43.607697;3.88515
24/12/2025;13:13:51;Voiture;Arc de Triomphe;50;440;Open;43.61100267;3.8732007
24/12/2025;13:13:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;13:23:51;Voiture;Antigone;157;239;Open;43.60871606;3.88881893
24/12/2025;13:23:51;Voiture;Comedie;290;664;Open;43.60856092;3.87976196
24/12/2025;13:23:51;Voiture;Corum;259;480;Open;43.61388821;3.88225773
24/12/2025;13:23:51;Voiture;Europa;408;591;Open;43.60784971;3.89253074
24/12/2025;13:23:51;Voiture;Foch;341;620;Open;43.61074912;3.87657084
24/12/2025;13:23:51;Voiture;Gambetta;185;452;Open;43.60695138;3.87137436
24/12/2025;13:23:51;Voiture;Gare;428;656;Open;43.604024;3.87891
24/12/2025;13:23:51;Voiture;Triangle;234;434;Open;43.60923384;3.88184418
24/12/2025;13:23:51;Voiture;Pitot;317;590;Open;43.61224494;3.87019117
24/12/2025;13:23:51;Voiture;Circe;977;1200;Open;43.60495377;3.9178495
24/12/2025;13:23:51;Voiture;Garcia Lorca;365;400;Open;43.59098509;3.8907158
24/12/2025;13:23:51;Voiture;Mosson;247;328;Open;43.61623716;3.81966554
24/12/2025;13:23:51;Voiture;Sabines;134;285;Open;43.58383263;3.8602246
24/12/2025;13:23:51;Voiture;Sablassou;241;379;Open;43.63419194;3.92229536
24/12/2025;13:23:51;Voiture;Saint Jean Le Sec;214;285;Open;43.57082225;3.8379312
24/12/2025;13:23:51;Voiture;Euromedecine;167;239;Open;43.63895359;3.82772365
24/12/2025;13:23:51;Voiture;Occitanie;454;615;Open;43.63456232;3.84859796
24/12/2025;13:23:51;Voiture;Vicarello;37;64;Open;43.63286;3.898411
24/12/2025;13:23:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
24/12/2025;13:23:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
24/12/2025;13:23:51;Voiture;Charles de Gaulle;159;260;Open;43.6285421;3.8977621
24/12/2025;13:23:51;Voiture;Polygone;739;1911;Open;43.607697;3.88515
24/12/2025;13:23:51;Voiture;Arc de Triomphe;51;440;Open;43.61100267;3.8732007
24/12/2025;13:23:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
24/12/2025;13:33:51;Voiture;Antigone;157;239;Open;43.60871606;3.88881893
24/12/2025;13:33:51;Voiture;Comedie;293;664;Open;43.60856092;3.87976196
24/12/2025;13:33:51;Voiture;Corum;261;480;Open;43.61388821;3.88225773
24/12/2025;13:33:51;Voiture;Europa;408;591;Open;43.60784971;3.89253074
24/12/2025;13:33:51;Voiture;Foch;336;620;Open;43.61074912;3.87657084
24/12/2025;13:33:51;Voiture;Gambetta;192;452;Open;43.60695138;3.87137436
24/12/2025;13:33:51;Voiture;Gare;431;656;Open;43.604024;3.87891
24/12/2025;13:33:51;Voiture;Triangle;242;434;Open;43.60923384;3.88184418
24/12/2025;13:33:51;Voiture;Pitot;323;590;Open;43.61224494;3.87019117
24/12/2025;13:33:51;Voiture;Circe;978;1200;Open;43.60495377;3.9178495
24/12/2025;13:33:51;Voiture;Garcia Lorca;364;400;Open;43.59098509;3.8907158
